age,workclass,education,educationno,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native,criminal
28,1,9,13,4,9,1,2,0,0,0,60.0,37,0
43,2,0,6,2,6,0,2,1,0,1887,40.0,37,1
55,4,12,14,2,11,0,4,1,3103,0,55.0,37,1
42,2,11,9,5,7,4,4,0,0,0,25.0,37,0
23,2,9,13,4,9,1,4,0,0,0,40.0,37,0
55,0,15,10,2,0,0,4,1,0,0,40.0,37,1
44,3,9,13,2,3,0,4,1,99999,0,45.0,37,1
19,2,1,7,4,11,3,3,0,0,0,32.0,25,0
23,2,11,9,4,6,3,4,1,0,0,40.0,37,0
41,2,11,9,0,2,4,4,0,0,0,50.0,37,0
51,2,11,9,5,5,4,4,0,0,0,40.0,37,0
49,2,11,9,0,13,1,4,1,0,0,90.0,37,0
29,5,12,14,4,9,4,1,0,0,0,20.0,34,0
25,2,15,10,4,9,1,4,1,8614,0,40.0,37,1
44,4,14,15,2,9,0,4,1,99999,0,50.0,37,1
17,2,1,7,4,5,3,4,1,0,0,30.0,37,0
42,3,12,14,2,3,0,4,1,0,0,40.0,37,1
21,2,1,7,4,12,3,4,0,0,0,35.0,37,0
26,2,15,10,4,13,1,4,1,0,0,40.0,37,0
24,2,15,10,4,9,1,4,1,0,0,40.0,37,0
30,2,9,13,2,3,0,4,1,0,0,42.0,37,1
19,2,11,9,4,5,3,4,1,0,0,28.0,37,0
65,5,5,4,6,7,2,4,0,0,0,24.0,37,0
52,4,15,10,2,12,0,4,1,0,0,60.0,37,1
17,2,0,6,4,5,3,4,1,0,0,20.0,37,0
27,2,11,9,4,7,3,4,1,0,0,22.0,37,0
53,2,14,15,4,9,1,4,0,0,0,40.0,37,0
24,2,9,13,4,11,1,4,0,0,0,40.0,37,0
37,2,15,10,2,2,0,4,1,0,0,40.0,37,1
34,2,8,11,2,0,5,4,0,0,0,18.0,37,0
40,1,7,12,0,3,1,4,1,8614,0,50.0,37,1
49,1,11,9,2,2,0,4,1,0,0,40.0,37,1
86,2,12,14,4,0,1,4,0,0,0,40.0,37,0
49,2,8,11,2,9,5,4,0,15024,0,60.0,37,1
43,4,1,7,2,5,0,4,1,0,0,60.0,37,0
47,2,15,10,3,3,4,4,0,0,0,35.0,31,0
32,2,11,9,2,13,0,4,1,0,0,50.0,37,1
30,4,8,11,2,4,0,4,1,0,0,60.0,37,0
25,1,11,9,4,2,3,4,1,0,0,40.0,37,0
42,2,9,13,2,11,0,4,1,0,0,40.0,37,1
60,2,15,10,2,2,0,4,1,0,0,65.0,37,0
46,2,15,10,2,2,0,4,1,4386,0,38.0,37,1
39,1,15,10,2,10,0,4,1,0,0,40.0,37,1
28,2,7,12,2,12,0,4,1,0,1887,70.0,37,1
26,2,0,6,4,2,1,4,1,0,0,55.0,31,0
27,2,15,10,4,0,3,4,0,0,0,40.0,37,0
59,2,15,10,0,9,4,4,1,0,0,40.0,37,0
64,5,11,9,2,4,0,4,1,0,0,40.0,37,0
90,4,11,9,4,3,1,4,1,2964,0,12.0,37,0
51,2,15,10,0,11,1,4,0,0,0,45.0,37,1
36,2,11,9,2,13,0,4,1,0,2002,40.0,37,0
39,2,5,4,3,6,4,3,0,0,0,40.0,5,0
47,4,12,14,2,9,0,4,1,0,0,40.0,37,1
32,2,12,14,2,3,0,4,1,0,0,60.0,37,1
24,2,7,12,2,0,5,4,0,0,0,40.0,37,0
23,2,11,9,4,11,3,4,1,0,0,30.0,37,0
62,2,11,9,2,7,0,4,1,0,0,20.0,37,0
35,4,9,13,5,2,1,4,1,0,0,65.0,37,0
27,2,9,13,4,9,3,1,1,0,0,40.0,37,0
49,2,15,10,0,6,1,4,0,0,0,35.0,37,0
18,2,0,6,4,11,1,4,1,0,0,20.0,37,0
19,2,15,10,4,7,3,4,0,0,0,30.0,37,0
63,3,7,12,2,11,0,4,1,0,0,40.0,37,1
54,2,11,9,2,7,5,2,0,0,0,40.0,37,0
24,2,15,10,2,9,5,4,0,0,0,40.0,37,1
61,2,0,6,2,13,0,4,1,0,0,50.0,37,1
50,3,11,9,2,11,0,4,1,0,0,48.0,37,1
36,2,9,13,2,11,0,4,1,0,0,40.0,37,1
21,2,15,10,4,0,3,4,1,0,0,50.0,37,0
38,3,14,15,2,9,0,4,1,99999,0,50.0,37,1
30,2,15,10,2,3,2,4,1,0,0,40.0,37,0
22,2,11,9,4,2,3,4,1,2907,0,40.0,37,0
33,2,15,10,0,0,1,1,0,0,0,52.0,37,0
39,1,11,9,2,6,0,4,1,0,0,38.0,37,1
42,2,11,9,2,2,0,4,1,0,0,50.0,37,1
42,1,9,13,0,13,1,4,1,0,0,33.0,37,0
29,2,9,13,2,3,0,4,1,0,0,40.0,37,0
35,2,9,13,4,11,1,4,1,0,0,55.0,37,0
23,2,15,10,4,7,3,4,0,0,0,30.0,37,0
28,2,15,10,2,2,0,0,1,0,0,60.0,37,0
34,2,11,9,0,0,3,4,0,0,0,40.0,37,0
40,2,15,10,4,0,1,2,0,0,0,40.0,37,0
67,4,11,9,6,7,1,4,0,0,0,30.0,37,0
49,2,11,9,2,7,0,4,1,0,0,40.0,37,0
34,2,11,9,4,0,1,4,0,0,0,40.0,37,0
26,2,9,13,4,3,3,4,1,2463,0,35.0,37,0
25,2,11,9,4,6,3,4,1,0,0,40.0,37,0
40,2,15,10,0,3,4,4,0,1831,0,30.0,37,0
56,4,11,9,2,4,0,4,1,0,0,40.0,37,0
35,3,7,12,2,11,0,4,1,0,1887,45.0,37,1
54,2,11,9,2,2,0,4,1,0,2051,40.0,37,0
25,2,9,13,4,3,1,4,0,3325,0,40.0,37,0
28,2,9,13,2,11,0,4,1,0,0,40.0,37,0
31,2,9,13,4,3,1,4,1,0,0,40.0,37,0
45,2,11,9,0,0,4,4,0,0,0,40.0,37,0
52,5,11,9,2,2,0,4,1,5013,0,40.0,37,0
39,4,12,14,4,9,1,4,0,0,0,50.0,3,0
19,2,11,9,4,11,1,4,1,0,0,40.0,37,0
23,2,2,8,4,0,4,4,1,0,0,40.0,37,0
23,2,5,4,4,2,1,4,1,0,0,40.0,24,0
52,2,8,11,2,9,0,4,1,15024,0,40.0,37,1
33,4,14,15,2,9,0,4,1,0,0,60.0,37,1
35,2,9,13,4,5,1,1,0,0,0,50.0,13,0
58,2,11,9,2,2,0,4,1,0,0,40.0,37,0
61,2,11,9,2,2,0,4,1,0,0,45.0,37,1
39,2,9,13,2,3,0,4,1,99999,0,70.0,37,1
38,2,1,7,2,2,0,4,1,0,0,40.0,37,0
59,2,11,9,2,3,0,4,1,0,1887,40.0,37,1
41,2,9,13,0,3,1,4,1,0,0,50.0,37,1
19,2,1,7,4,13,2,4,1,0,0,10.0,37,0
22,2,15,10,4,5,3,4,1,0,0,20.0,37,0
59,2,7,12,6,3,4,4,0,0,0,40.0,37,0
37,2,11,9,2,2,0,4,1,3103,0,45.0,37,1
31,2,2,8,2,2,0,4,1,0,0,43.0,37,0
18,2,1,7,4,5,1,4,1,0,0,40.0,37,0
20,2,15,10,4,11,3,4,0,0,0,35.0,37,0
28,2,11,9,4,13,1,4,1,0,0,60.0,37,0
28,2,15,10,4,7,3,4,0,0,0,30.0,37,0
49,2,9,13,2,3,0,4,1,0,0,40.0,37,0
38,1,11,9,2,10,0,4,1,0,0,40.0,37,1
19,2,11,9,4,11,3,4,1,0,0,20.0,37,0
43,2,9,13,2,3,0,4,1,7298,0,40.0,37,1
28,2,11,9,2,3,0,2,1,15024,0,40.0,37,1
41,2,15,10,0,0,1,2,0,0,0,24.0,7,0
50,2,12,14,2,3,0,4,1,0,0,65.0,37,1
46,2,9,13,0,0,1,4,1,0,0,40.0,30,0
20,2,15,10,4,4,3,4,1,0,0,40.0,37,0
45,2,9,13,2,3,0,4,1,0,0,60.0,37,1
28,2,15,10,4,3,1,4,0,0,0,50.0,37,0
37,2,15,10,2,7,5,4,0,0,0,40.0,37,0
46,4,10,16,2,9,0,4,1,0,1902,50.0,37,1
66,2,11,9,2,5,0,4,1,0,0,40.0,37,0
38,2,9,13,2,0,5,4,0,0,0,50.0,37,1
25,2,1,7,4,5,3,4,1,0,0,45.0,37,0
55,0,14,15,2,3,0,4,1,15024,0,40.0,37,1
48,1,5,4,2,13,0,4,1,0,1902,40.0,37,0
56,2,15,10,6,2,4,4,0,0,0,38.0,37,0
47,4,12,14,2,3,0,4,1,0,0,45.0,37,0
55,4,9,13,2,3,0,4,1,0,0,40.0,37,1
41,5,7,12,2,10,0,4,1,0,0,40.0,37,0
47,2,15,10,2,11,0,4,1,0,0,65.0,37,1
40,2,11,9,4,3,1,0,1,6849,0,43.0,37,0
41,2,9,13,2,11,0,4,1,0,0,40.0,37,0
21,2,15,10,4,11,3,3,0,0,0,20.0,37,0
52,2,11,9,4,11,1,4,1,0,0,40.0,37,0
62,2,10,16,0,9,4,4,1,15020,0,50.0,37,1
46,2,1,7,2,5,0,4,1,0,0,45.0,37,1
35,4,9,13,2,9,0,4,1,0,0,40.0,37,0
29,2,11,9,3,0,3,4,0,0,0,40.0,37,0
21,2,0,6,2,7,0,4,1,3908,0,40.0,37,0
35,2,11,9,5,2,1,4,1,0,0,50.0,37,0
46,2,9,13,2,11,0,4,1,0,0,50.0,17,1
35,2,10,16,2,9,0,1,1,0,1902,40.0,34,1
34,2,15,10,0,2,1,4,1,0,0,60.0,37,0
21,2,8,11,4,6,1,4,1,0,0,30.0,37,0
29,2,11,9,2,4,0,4,1,0,0,60.0,37,0
41,3,12,14,2,3,0,4,1,0,0,60.0,37,1
51,4,11,9,2,11,0,4,1,0,0,40.0,37,0
22,2,11,9,4,0,3,4,0,0,0,40.0,37,0
47,2,9,13,4,3,1,4,1,0,0,40.0,37,0
42,3,14,15,2,9,0,4,1,15024,0,65.0,37,1
19,2,11,9,4,7,3,4,0,0,0,40.0,7,0
46,2,9,13,2,13,0,4,1,15024,0,40.0,37,1
23,2,15,10,4,5,3,2,1,0,0,40.0,37,0
49,2,11,9,2,2,0,2,1,0,0,40.0,37,0
58,4,9,13,0,9,1,4,0,0,0,40.0,37,0
41,5,9,13,2,0,0,4,1,0,0,50.0,37,1
50,2,9,13,2,12,0,4,1,0,0,40.0,37,1
77,2,11,9,6,0,1,4,0,0,0,10.0,37,0
27,2,8,11,2,7,0,4,1,0,0,40.0,37,0
29,3,11,9,2,2,0,4,1,0,0,60.0,37,0
54,2,13,1,2,2,0,1,1,0,0,40.0,17,0
39,5,15,10,5,9,4,2,0,0,0,37.0,37,0
32,2,15,10,2,12,0,4,1,0,0,50.0,37,0
36,0,9,13,2,9,0,1,1,0,0,40.0,37,0
24,1,9,13,4,9,3,4,0,0,0,20.0,37,0
50,4,12,14,2,11,0,4,1,7688,0,45.0,37,1
32,4,11,9,0,4,1,4,1,0,0,65.0,37,0
26,2,9,13,4,3,1,4,0,0,0,40.0,37,0
38,2,8,11,2,9,0,4,1,0,0,42.0,37,0
47,2,9,13,6,2,4,2,0,6497,0,40.0,37,0
31,2,15,10,2,3,0,4,1,0,0,40.0,37,1
38,2,11,9,2,2,0,4,1,0,0,55.0,37,0
50,2,15,10,2,11,0,4,1,0,0,40.0,37,1
18,2,1,7,4,5,3,4,1,0,0,40.0,37,0
59,3,12,14,2,11,0,4,1,0,0,40.0,37,0
56,4,15,10,2,2,0,4,1,0,0,40.0,37,1
34,2,11,9,4,0,3,4,1,0,0,50.0,37,0
32,2,9,13,2,9,0,4,1,0,0,40.0,37,0
29,2,9,13,4,7,1,4,1,0,0,35.0,37,0
42,2,9,13,2,12,0,4,1,0,0,45.0,37,1
37,2,15,10,0,7,4,2,0,0,0,40.0,37,0
36,2,11,9,0,3,1,4,0,0,0,40.0,37,0
59,2,12,14,6,3,1,4,0,0,0,40.0,37,1
32,2,9,13,2,11,0,4,1,99999,0,50.0,37,1
52,1,11,9,2,10,0,4,1,0,0,56.0,37,1
29,5,11,9,4,7,1,1,1,0,0,40.0,35,0
39,2,14,15,4,9,1,4,0,14084,0,35.0,37,1
39,2,15,10,4,0,1,4,1,0,0,40.0,37,0
69,2,9,13,6,3,1,4,0,2346,0,15.0,37,0
43,2,11,9,2,7,5,4,0,0,0,35.0,37,0
39,2,8,11,2,2,0,4,1,0,1628,48.0,37,0
19,2,15,10,4,7,3,4,0,0,0,30.0,37,0
60,1,8,11,2,3,0,4,1,0,0,60.0,37,1
51,2,11,9,2,6,0,2,1,3137,0,40.0,37,0
75,2,15,10,6,9,1,4,0,0,0,8.0,37,0
37,5,8,11,4,9,4,2,0,5455,0,40.0,37,0
20,2,1,7,4,7,3,2,1,594,0,20.0,37,0
58,0,11,9,2,13,0,4,1,0,0,70.0,37,0
21,5,12,14,4,13,3,4,1,0,0,40.0,37,0
28,2,11,9,5,10,2,4,1,0,0,40.0,37,0
40,2,0,6,2,6,0,4,1,0,0,40.0,37,0
45,4,11,9,2,13,0,4,1,0,0,50.0,37,0
40,4,14,15,2,9,5,4,0,15024,0,40.0,37,1
41,2,15,10,4,2,1,4,0,0,0,40.0,37,0
58,2,11,9,0,3,4,4,0,0,0,40.0,37,0
44,1,8,11,2,2,0,4,1,7688,0,40.0,37,1
26,2,11,9,2,11,0,4,1,0,0,65.0,37,0
29,2,7,12,4,11,1,4,1,0,0,45.0,24,0
45,2,12,14,4,9,1,4,0,0,0,40.0,37,0
23,2,7,12,4,7,1,4,1,0,0,40.0,37,0
39,5,11,9,0,0,4,4,1,0,0,40.0,37,0
45,4,10,16,2,9,0,4,1,15024,0,40.0,37,1
51,1,12,14,2,9,0,4,1,15024,0,40.0,37,1
22,2,11,9,4,5,3,4,1,0,0,40.0,37,0
28,2,11,9,2,0,0,4,1,0,0,40.0,37,0
23,2,15,10,4,7,4,4,0,0,0,25.0,37,0
33,2,11,9,2,7,0,2,1,0,0,35.0,37,0
37,2,8,11,2,12,0,4,1,0,0,43.0,37,0
19,2,15,10,4,0,3,4,1,0,0,40.0,37,0
35,2,1,7,2,4,0,4,1,0,0,40.0,37,0
62,2,5,4,0,12,4,4,0,0,0,38.0,3,0
25,2,11,9,4,7,1,4,1,0,0,40.0,37,0
21,2,11,9,4,2,2,4,1,0,0,40.0,37,0
32,2,15,10,4,7,3,4,1,0,0,35.0,37,0
32,1,9,13,2,9,5,4,0,5013,0,45.0,37,0
70,1,11,9,6,0,1,4,0,0,0,12.0,37,0
57,2,1,7,2,2,0,4,1,0,0,40.0,37,0
31,2,15,10,4,2,1,4,1,0,0,40.0,37,0
37,2,9,13,2,3,0,4,1,0,0,60.0,37,1
34,2,11,9,0,7,4,4,0,0,0,36.0,37,0
26,4,15,10,2,4,0,4,1,0,0,78.0,37,0
44,2,15,10,2,11,0,4,1,0,0,48.0,37,0
66,2,5,4,2,2,0,4,1,0,0,40.0,37,0
39,1,11,9,0,2,4,4,0,0,0,40.0,37,0
31,2,11,9,2,6,0,4,1,0,0,40.0,37,1
53,2,8,11,2,12,0,4,1,0,0,40.0,37,1
36,2,11,9,2,6,5,4,0,0,0,50.0,37,0
61,2,6,5,2,2,0,4,1,0,0,40.0,37,0
43,2,9,13,2,11,0,4,1,0,0,40.0,37,1
38,2,15,10,2,3,0,4,1,0,0,40.0,37,0
26,2,11,9,4,0,1,4,1,0,0,50.0,24,0
27,2,11,9,2,5,0,0,1,0,0,8.0,37,0
58,1,6,5,0,7,1,4,0,0,0,40.0,37,0
37,5,11,9,0,0,4,4,0,0,0,12.0,31,0
56,2,5,4,2,2,0,4,1,0,0,26.0,37,0
36,2,15,10,5,3,1,4,1,0,0,60.0,37,1
29,2,11,9,4,2,1,2,1,0,0,40.0,37,0
28,2,0,6,4,13,4,4,1,0,0,30.0,37,0
61,4,10,16,2,9,0,4,1,0,0,40.0,37,1
66,4,6,5,2,4,0,4,1,0,0,25.0,37,1
31,2,15,10,2,4,0,4,1,7298,0,50.0,37,1
21,2,7,12,4,7,3,4,0,0,0,40.0,37,0
67,4,11,9,2,13,0,4,1,6418,0,58.0,37,1
26,2,11,9,6,13,1,4,1,0,0,40.0,37,0
21,2,15,10,4,2,1,4,1,0,0,50.0,37,0
33,2,11,9,2,6,0,4,1,0,0,40.0,37,0
33,2,11,9,0,7,4,4,0,0,0,32.0,37,0
59,5,9,13,2,3,0,4,1,10605,0,50.0,37,1
82,3,5,4,2,4,0,4,1,0,0,50.0,37,0
34,5,10,16,2,9,5,4,0,0,0,50.0,37,1
29,2,9,13,2,3,0,4,1,0,0,50.0,9,1
19,2,15,10,0,7,3,4,0,0,0,40.0,37,0
57,4,11,9,2,3,0,4,1,0,0,1.0,37,0
41,2,15,10,2,3,0,4,1,99999,0,50.0,37,1
55,2,0,6,2,7,0,2,1,2580,0,40.0,37,0
27,2,15,10,4,5,1,2,1,0,0,40.0,37,0
33,2,11,9,4,2,1,4,1,0,0,45.0,37,0
43,5,15,10,0,0,1,2,1,0,0,50.0,37,1
72,0,15,10,6,12,1,4,0,0,0,16.0,37,0
68,4,11,9,2,11,0,4,1,0,0,40.0,37,0
29,2,11,9,5,0,3,4,0,0,0,40.0,37,0
41,2,9,13,2,9,0,4,1,0,0,60.0,37,0
30,2,11,9,2,10,0,4,1,0,0,40.0,37,0
31,2,9,13,0,7,1,1,1,99999,0,70.0,37,1
54,2,4,3,3,7,4,2,0,0,0,30.0,13,0
32,2,7,12,5,3,4,4,0,25236,0,50.0,37,1
56,2,11,9,6,11,1,4,0,0,1974,40.0,37,0
41,5,8,11,2,9,0,4,1,0,0,35.0,37,1
48,2,11,9,0,0,1,4,0,0,0,40.0,37,0
66,4,5,4,2,4,0,4,1,0,0,48.0,37,0
25,3,9,13,4,11,1,4,0,0,0,50.0,37,0
31,2,11,9,2,6,0,4,1,0,1573,40.0,37,0
32,2,7,12,0,11,1,4,1,2597,0,48.0,37,0
51,2,9,13,2,3,0,4,1,7688,0,40.0,37,1
42,2,11,9,4,0,2,2,0,0,2339,40.0,36,0
31,2,14,15,2,9,0,4,1,0,0,40.0,37,1
43,4,11,9,2,3,5,4,0,0,0,40.0,37,0
42,2,15,10,4,13,4,2,0,0,0,40.0,37,0
20,5,11,9,4,7,2,3,1,0,0,40.0,37,0
40,2,9,13,2,9,0,4,1,0,0,40.0,37,1
65,2,11,9,6,0,1,4,0,0,0,20.0,37,0
53,2,9,13,2,9,0,4,1,0,0,52.0,37,1
56,2,15,10,2,2,0,4,1,0,1902,60.0,37,1
51,5,10,16,2,3,0,4,1,7688,0,55.0,37,1
44,2,12,14,2,3,0,4,1,0,0,50.0,37,1
49,3,11,9,2,3,0,4,1,0,1902,60.0,37,1
47,2,11,9,0,2,1,2,1,8614,0,44.0,37,1
22,2,7,12,2,9,5,4,0,0,0,40.0,37,0
53,2,15,10,5,2,1,4,1,0,2444,45.0,37,1
41,1,15,10,0,10,1,4,1,0,0,20.0,37,0
19,2,11,9,4,0,3,4,1,0,2001,40.0,37,0
27,1,9,13,4,9,1,0,0,3325,0,43.0,37,0
48,4,8,11,2,3,5,4,0,0,0,25.0,37,1
52,2,5,4,4,7,3,4,0,0,0,7.0,37,0
61,5,14,15,2,9,0,4,1,0,1902,40.0,37,1
45,4,9,13,2,3,0,1,1,0,0,45.0,2,1
29,2,6,5,2,6,0,4,1,0,0,40.0,37,0
41,2,15,10,0,7,1,4,1,0,0,21.0,37,0
38,2,15,10,0,3,4,2,1,0,0,60.0,37,0
32,2,15,10,2,9,5,4,0,0,0,40.0,37,1
37,2,11,9,2,7,0,4,1,0,0,40.0,37,0
55,2,0,6,2,6,0,4,1,0,0,40.0,37,0
62,1,11,9,2,13,0,4,1,0,0,40.0,37,0
48,2,11,9,2,6,0,4,1,0,0,40.0,37,0
43,2,15,10,2,3,0,4,1,0,0,50.0,37,1
25,2,11,9,4,11,3,2,1,0,0,24.0,37,0
47,2,11,9,5,7,1,4,0,0,0,40.0,37,0
49,4,9,13,2,4,0,4,1,0,0,70.0,37,0
55,2,11,9,2,7,0,4,1,0,0,40.0,37,0
42,2,11,9,0,0,4,4,0,0,0,40.0,37,0
40,2,11,9,0,0,3,4,1,0,0,40.0,37,0
34,2,8,11,2,3,0,4,1,0,0,40.0,37,0
38,2,11,9,5,11,4,4,1,0,0,10.0,37,0
39,2,11,9,2,2,0,4,1,0,0,40.0,37,1
45,2,7,12,0,2,1,4,0,0,0,55.0,37,0
43,2,7,12,4,11,3,4,1,0,0,40.0,37,0
32,0,11,9,4,3,1,2,0,0,0,40.0,37,0
18,2,15,10,4,7,3,4,0,0,0,20.0,24,0
27,2,12,14,4,9,1,4,1,0,0,40.0,37,0
57,2,7,12,0,12,1,4,0,0,0,40.0,37,0
38,2,11,9,2,0,5,4,0,0,0,60.0,37,0
67,2,9,13,2,9,0,4,1,0,0,40.0,37,1
26,2,1,7,5,7,4,4,0,0,0,20.0,37,0
21,2,11,9,4,6,3,4,1,0,0,40.0,37,0
17,2,0,6,4,7,3,4,1,0,0,15.0,37,0
31,2,11,9,2,2,0,4,1,0,0,40.0,24,0
51,4,7,12,5,11,1,2,1,0,0,30.0,37,0
29,2,9,13,2,3,0,4,1,0,0,40.0,37,1
28,2,9,13,2,2,3,4,1,0,0,40.0,37,1
32,2,7,12,2,9,0,4,1,0,0,45.0,37,1
31,1,15,10,2,10,0,4,1,3464,0,45.0,37,0
26,2,15,10,2,5,0,4,1,0,0,40.0,37,1
28,1,9,13,0,9,1,4,0,0,0,40.0,37,0
40,2,12,14,4,9,1,4,0,0,0,40.0,37,0
51,2,5,4,4,5,3,4,1,0,0,19.0,37,0
62,2,15,10,2,13,0,2,1,0,0,20.0,37,0
54,2,0,6,2,6,0,4,1,0,0,60.0,37,0
55,2,11,9,5,7,1,4,0,0,0,16.0,37,0
24,2,11,9,4,5,1,4,1,0,0,20.0,37,0
27,2,12,14,4,0,3,4,1,0,0,45.0,37,0
18,2,11,9,4,13,3,4,1,0,0,30.0,37,0
22,2,9,13,4,9,1,0,0,14344,0,40.0,37,1
21,2,11,9,4,11,1,4,0,0,0,40.0,37,0
44,4,15,10,2,11,0,1,1,0,0,80.0,28,1
38,2,9,13,2,9,0,4,1,0,0,40.0,37,1
39,2,9,13,2,9,0,4,1,0,0,50.0,37,1
27,2,11,9,2,2,0,4,1,0,0,40.0,37,0
35,2,1,7,0,2,1,2,1,0,0,40.0,37,0
51,2,15,10,2,2,0,4,1,0,1977,40.0,37,1
60,2,15,10,2,7,0,4,1,0,0,40.0,37,0
38,2,11,9,2,6,0,4,1,0,0,40.0,37,0
37,2,15,10,5,5,1,2,1,0,0,35.0,37,0
43,2,15,10,0,0,3,4,0,0,0,40.0,37,0
49,5,15,10,0,0,4,4,0,0,0,50.0,37,0
17,2,0,6,4,7,3,4,0,0,0,25.0,37,0
32,2,11,9,4,7,1,4,1,0,0,60.0,37,0
23,2,9,13,4,9,1,4,0,0,0,38.0,37,0
28,2,9,13,2,9,0,4,1,0,1887,40.0,37,1
83,3,9,13,2,3,0,4,1,0,2392,55.0,37,1
25,2,9,13,4,0,3,4,0,0,0,40.0,37,0
42,2,9,13,2,3,0,4,1,0,1485,60.0,37,0
46,1,1,7,4,7,1,4,1,0,0,40.0,37,0
29,2,9,13,4,9,1,3,0,0,0,50.0,37,0
44,2,12,14,2,3,0,4,1,0,0,45.0,37,1
60,4,14,15,2,11,0,4,1,0,0,45.0,37,1
30,1,8,11,0,10,4,0,0,0,0,40.0,37,0
24,2,15,10,4,11,3,4,0,0,0,17.0,37,0
17,2,0,6,4,7,3,4,0,0,0,10.0,37,0
31,2,7,12,4,12,3,4,0,0,0,40.0,37,0
52,2,15,10,2,2,0,4,1,0,0,40.0,37,1
39,2,9,13,4,3,3,1,0,0,0,35.0,37,0
73,3,9,13,2,11,0,4,1,0,0,50.0,37,1
38,2,11,9,4,7,4,2,0,0,0,24.0,37,0
48,2,11,9,0,7,1,2,0,0,0,20.0,37,0
60,2,0,6,6,11,1,4,0,0,0,40.0,37,0
26,2,11,9,4,13,1,4,1,0,0,40.0,37,0
20,2,11,9,4,7,2,4,1,0,0,40.0,37,0
54,5,10,16,4,3,1,4,0,0,0,40.0,37,1
50,1,11,9,2,7,0,2,1,0,0,40.0,37,0
20,2,15,10,4,0,3,4,0,0,0,40.0,37,0
23,2,15,10,4,0,2,2,1,0,0,22.0,37,0
35,2,8,11,2,2,0,4,1,0,0,40.0,37,1
43,2,0,6,4,6,1,2,1,0,0,40.0,37,0
50,2,11,9,2,0,0,4,1,0,0,32.0,37,0
58,2,3,2,5,4,1,2,1,0,0,50.0,37,0
55,5,7,12,0,0,3,1,1,0,0,40.0,37,0
29,2,9,13,2,3,0,4,1,0,0,45.0,37,1
47,2,15,10,0,6,1,4,0,0,0,40.0,37,0
39,2,11,9,2,9,5,2,0,0,0,40.0,37,0
63,1,11,9,2,0,5,4,0,0,0,35.0,37,1
27,2,11,9,4,13,1,4,1,0,0,60.0,37,0
38,2,15,10,4,3,3,4,0,0,0,40.0,37,0
25,2,11,9,4,5,1,4,1,0,0,65.0,37,0
31,2,11,9,2,7,0,4,1,0,0,52.0,24,0
40,0,15,10,4,0,3,4,0,0,0,40.0,37,0
42,2,10,16,4,9,1,4,1,0,0,50.0,37,0
52,2,11,9,2,11,0,4,1,0,0,40.0,37,1
46,2,9,13,2,0,0,4,1,0,0,40.0,37,1
31,2,15,10,5,7,4,4,0,0,0,50.0,24,0
33,2,11,9,0,7,4,4,0,0,0,40.0,37,0
58,2,11,9,4,0,4,4,0,0,0,40.0,37,0
52,1,11,9,0,12,4,4,1,4934,0,36.0,37,1
25,4,9,13,4,3,1,4,1,13550,0,35.0,37,1
54,2,9,13,2,11,0,4,1,0,0,40.0,37,1
46,2,12,14,2,0,0,4,1,0,1740,40.0,37,0
28,2,11,9,2,2,0,4,1,0,0,40.0,37,0
24,4,5,4,2,2,0,4,1,0,0,40.0,37,0
39,2,9,13,4,3,1,4,0,0,0,40.0,37,0
60,0,15,10,2,12,0,4,1,0,0,40.0,37,0
22,2,11,9,4,7,4,4,0,0,0,40.0,37,0
27,2,9,13,4,3,3,4,0,0,0,40.0,37,0
35,2,9,13,2,11,0,4,1,0,0,45.0,37,1
47,2,9,13,2,9,0,4,1,0,0,50.0,37,0
33,4,9,13,2,9,5,4,0,0,0,50.0,37,1
40,3,9,13,2,3,0,4,1,0,0,45.0,37,1
38,2,9,13,2,3,0,4,1,5178,0,40.0,37,1
26,2,7,12,5,2,1,3,0,0,0,40.0,37,0
54,4,9,13,2,11,0,4,1,0,0,50.0,37,1
60,2,5,4,0,6,1,4,1,0,0,40.0,37,0
32,2,12,14,4,3,1,4,0,0,0,40.0,37,0
19,5,15,10,4,0,3,4,0,0,0,15.0,37,0
31,2,1,7,4,0,4,4,0,0,0,48.0,37,0
29,2,11,9,5,11,4,4,0,0,0,25.0,37,0
39,2,11,9,4,11,4,2,0,0,0,40.0,37,0
26,2,11,9,0,7,4,4,0,0,0,35.0,37,0
27,2,8,11,4,3,3,4,1,0,0,40.0,37,0
52,2,6,5,6,0,4,4,0,0,0,40.0,37,0
50,1,15,10,0,7,4,2,0,0,0,40.0,37,0
51,2,11,9,2,6,0,4,1,0,0,45.0,37,1
51,0,11,9,2,0,0,4,1,0,0,40.0,37,1
40,2,11,9,2,11,0,4,1,0,0,40.0,37,1
61,2,5,4,6,4,1,2,1,0,0,40.0,37,0
35,2,11,9,0,2,4,4,1,0,0,40.0,37,0
31,2,12,14,2,3,0,4,1,0,0,40.0,37,1
43,2,11,9,2,2,0,4,1,0,1902,40.0,37,1
20,2,11,9,4,5,3,4,1,0,0,40.0,37,0
35,2,15,10,5,2,1,4,1,0,0,40.0,37,0
30,2,15,10,2,11,0,4,1,0,1672,45.0,37,0
42,4,14,15,2,9,0,4,1,0,1887,40.0,37,1
51,2,11,9,2,5,0,4,1,0,0,40.0,37,1
39,3,12,14,0,3,1,1,1,0,0,99.0,22,1
